,x,y,z,labels
668,-43.361027,26.488361,-33.177963,121
669,-18.549412,30.764944,-51.19703,-1
670,-9.550376,69.359344,-20.628103,31
671,-27.002111,-48.099586,58.222107,53
672,-17.606358,-41.415764,-26.199701,-1
673,0.99178934,-32.111996,-31.46861,92
674,-65.36074,-71.46236,20.773705,109
675,-39.04296,-36.21586,-16.338707,101
676,-8.307046,10.171872,25.229012,59
677,59.614403,8.858968,64.29385,40
678,-50.73272,59.62842,-2.9578006,19
679,26.499813,-43.86763,-33.05422,-1
680,-12.5782,-53.42684,-44.621044,66
681,71.0921,55.058083,6.569693,72
682,-0.76331437,10.804751,8.657768,12
683,82.00714,9.603032,38.869072,39
684,-27.563541,-44.852085,63.512035,53
685,23.443884,-27.630709,63.70046,89
686,-3.7660613,-23.550303,-4.336103,51
687,-27.180275,25.279963,101.93598,86
688,29.047367,34.74388,-94.05127,15
689,-28.259361,80.016426,28.372833,9
690,-15.993168,-14.943735,97.313446,37
691,-13.801803,21.109182,-47.160927,144
692,40.244022,63.376053,29.072863,75
693,-18.743107,-8.127431,-7.0224915,107
694,-4.428379,-49.7533,-31.84843,66
695,-8.148488,-61.604515,-66.13937,83
696,-5.734298,-67.09596,-69.314545,83
697,-24.54154,-41.839,56.820827,53
698,-41.994,-63.506805,-35.070732,143
699,35.879124,66.17646,38.85922,75
700,-25.992273,-57.43811,53.62573,53
701,74.63194,32.216415,-47.07957,16
702,-67.49124,28.4851,12.338874,7
703,24.058802,4.733764,-18.795326,113
704,16.0317,29.377798,7.3036404,127
705,-20.635757,-6.9441767,27.751623,-1
706,-21.65147,39.31337,-17.566042,137
707,-72.34117,9.123007,-35.058025,6
708,-36.03584,-14.783731,69.0732,63
709,6.4054136,8.301015,-70.090195,34
710,-46.95401,-60.677807,-29.905136,143
711,64.324974,45.262177,23.292494,72
712,64.819664,-59.152466,23.24742,84
713,-82.29916,-17.305994,3.6204948,3
714,55.289787,-32.160946,-49.761795,90
715,-34.779167,22.137644,98.728676,86
716,10.941339,-13.129975,-99.39729,122
717,-86.09069,13.971805,-22.112339,128
718,-19.933702,15.404025,97.50339,86
719,-28.632072,-31.540554,-55.620754,22
720,-8.428938,3.3480773,31.219524,59
721,-21.268574,45.828854,73.796036,-1
722,71.845955,25.39564,-39.454536,16
723,86.525246,7.1778173,36.32854,39
724,8.379668,76.36041,-35.791695,28
725,-40.853046,-19.265732,65.48081,63
726,-2.2201712,-91.38409,-24.433363,44
727,-57.30904,15.779129,-33.123295,6
728,68.86639,-20.599775,50.080185,61
729,68.032875,50.28083,5.5724726,72
730,-57.30904,15.779129,-33.123295,6
731,30.956553,20.683315,59.22394,126
732,37.099907,30.232592,-57.07288,55
733,-63.75149,-51.756668,27.745333,109
734,46.257324,-19.625122,-36.755333,69
735,53.753613,46.59427,25.312386,-1
736,-29.866539,30.890638,-62.762707,18
737,-13.834667,10.33507,-7.500392,107
738,-14.214369,-87.266655,-13.6471,44
739,8.660752,-15.626183,39.023975,91
740,-49.931736,-59.47995,-53.606506,26
741,-79.1773,-7.405775,50.768806,-1
742,-60.51505,59.53115,-7.1054926,19
743,10.921498,71.44859,52.451736,56
744,-34.806084,7.231115,-58.560528,129
745,19.830498,48.131027,-23.35987,25
746,-71.3776,19.941313,-39.090553,6
747,-89.9533,-23.928352,-1.3199731,3
748,-23.897509,-25.344826,94.77558,37
749,-88.62143,-12.324508,-4.924448,3
750,-76.83844,18.49348,-43.541763,6
751,-33.351368,-20.30879,-18.841822,101
752,1.4978832,72.53844,15.113166,24
753,88.46471,19.30355,-0.6480582,45
754,2.921117,22.63659,10.369376,12
755,35.194763,45.03128,10.173398,41
756,-36.21716,-24.621138,-38.046024,22
757,31.699106,6.292729,74.216156,98
758,78.10914,24.013428,-61.356064,16
759,1.4997007,20.342928,15.394382,12
760,-73.2527,14.869347,-33.694603,6
761,-39.696465,8.973403,37.108566,-1
762,-26.179638,-72.3185,-56.954926,130
763,24.24427,-50.621662,10.262635,27
764,-28.259361,80.016426,28.372833,9
765,5.9722958,94.02992,-13.360936,62
766,-2.6071603,-84.809166,42.951508,108
767,-14.758653,16.996532,93.504265,86
768,1.8026772,-24.486538,-78.714676,74
769,-60.327698,-34.92836,15.508027,64
770,-83.35612,-12.173994,-1.0634809,3
771,53.95136,31.41428,-6.4856367,-1
772,-5.9937587,-41.416676,-74.420784,83
773,-14.684055,-46.6749,11.258889,17
774,54.240128,-9.009873,-7.600164,1
775,9.469377,-24.886038,36.905533,91
776,2.6329734,-8.183023,-100.79709,122
777,26.90202,-76.89796,8.780955,46
778,-98.13006,44.244286,-3.6166031,-1
779,-49.552788,-67.022385,-22.156092,2
780,17.092869,69.63636,-15.094722,110
781,-18.93755,65.32491,78.61838,0
782,-64.40053,-55.676384,34.436527,109
783,5.397353,29.62609,-88.700356,15
784,5.285935,2.5085633,103.30054,131
785,33.05199,-35.15645,60.416695,89
786,22.26751,41.724667,-23.939953,25
787,-44.310345,-11.449771,36.057842,132
788,-56.9478,-13.740363,71.50741,43
789,-35.46898,27.030361,3.250771,137
790,16.87546,82.78682,50.016853,56
791,-16.020384,-70.24739,18.721397,102
792,8.814443,-93.10618,-11.791547,44
793,-64.40053,-55.676384,34.436527,109
794,26.118664,58.398685,25.99501,-1
795,-15.777831,-49.990524,75.27283,53
796,1.1054077,-18.045984,-87.28492,74
797,39.50289,40.49018,0.576113,13
798,-14.214369,-87.266655,-13.6471,44
799,-24.561563,48.46638,4.848066,-1
800,-73.93769,13.4262905,-40.267025,6
801,-1.7426928,-43.719788,64.36515,53
802,-82.73999,-15.594257,9.847202,3
803,-44.113358,51.220463,-30.82818,19
804,-32.12458,-98.67073,11.556154,93
805,-54.704742,-68.64937,-12.1017,2
806,-38.53949,29.62603,22.261452,-1
807,-83.81324,-0.95325446,-20.784832,57
808,-0.467176,28.58354,-3.838091,116
809,67.00148,-32.428795,36.62367,-1
810,-15.431922,34.82789,18.92144,8
811,-61.451,49.93027,-13.726717,19
812,-73.93769,13.4262905,-40.267025,6
813,1.3211627,20.565477,-32.04077,35
814,28.041393,-37.38165,-40.385986,79
815,80.366196,-38.217506,26.399904,-1
816,2.0076194,68.59811,-69.49626,52
817,-76.24948,-4.8240786,59.55071,-1
818,46.75968,11.885838,-79.3921,76
819,58.21295,30.354555,50.58273,20
820,30.065842,-18.723711,41.514633,73
821,-52.152145,56.15313,38.78738,105
822,43.97311,67.74486,-25.211815,23
823,-83.81324,-0.95325446,-20.784832,57
824,91.91859,-11.942919,13.256913,120
825,-15.471655,61.308826,78.242775,0
826,12.704317,21.192589,-84.573524,15
827,-48.83216,14.886473,-43.52565,6
828,28.190573,-50.661266,91.59508,-1
829,-23.1132,71.74865,20.117939,9
830,1.006218,-26.178125,24.396818,91
831,53.71646,-29.064106,66.615326,99
832,-26.167597,18.157694,-31.043678,65
833,-46.512943,42.449677,-18.761856,19
834,86.170715,-10.867694,10.731937,120
835,-35.224693,-19.856182,-85.274185,124
836,50.63591,33.76429,13.048556,77
837,-39.768654,3.993445,-89.94853,124
838,7.852275,-60.085884,-37.617798,66
839,-9.396088,28.940233,26.497906,8
840,8.130659,-6.7339807,-21.60152,88
841,-77.22521,1.6382844,62.731197,4
842,-33.13841,83.369644,24.73004,9
843,-11.629066,-85.7469,-1.8912408,44
844,-36.857777,-34.31669,-21.078257,101
845,-7.387573,-49.935497,-66.13868,83
846,8.208221,-34.304054,-22.777536,92
847,80.51428,31.176813,-55.85396,16
848,3.5242186,4.0527177,73.87591,106
849,-66.21674,32.041718,7.927648,7
850,-91.88717,-1.5304322,-4.883544,3
851,18.317,13.760102,34.664085,5
852,-17.039284,-66.62742,18.376877,102
853,-20.018255,69.80538,15.527204,9
854,60.165646,-62.204544,23.109394,84
855,-85.742035,17.32329,-18.366474,128
856,-62.385532,-1.7275512,-46.728374,6
857,-60.09936,-26.998695,55.375435,133
858,2.6329734,-8.183023,-100.79709,122
859,-32.115086,72.75735,13.43864,9
860,37.765697,31.41189,44.837757,-1
861,-70.10524,0.35371143,26.946604,-1
862,93.34209,-35.451416,8.22053,120
863,10.967727,77.45654,-31.068722,28
864,55.276615,52.852646,-27.757034,23
865,-18.513365,86.8202,48.49029,134
866,-8.843908,-55.382526,-63.628662,83
867,8.628479,-4.7312613,79.12883,106
868,-72.28301,13.899521,59.30591,4
869,-72.68402,25.818727,11.973316,7
870,-4.0671797,-65.11083,59.844845,53
871,34.896896,39.716736,-1.4712428,13
872,26.9072,6.861093,-10.138996,113
873,-7.642097,-86.19286,34.97702,108
874,2.4946263,12.497634,5.701166,12
875,-26.087757,86.19546,31.354927,9
876,4.2299404,4.4925466,99.190186,131
877,96.10319,-29.40236,25.107645,120
878,57.9668,-26.211517,69.75057,99
879,-3.8602092,73.38718,38.857327,-1
880,-8.869209,-66.193375,-38.31269,66
881,25.27767,-17.533098,-52.586876,14
882,37.773945,-78.70726,11.912624,46
883,-58.868973,0.13787264,-50.91267,6
884,-41.325302,-61.479424,-36.982246,143
885,43.356236,3.709741,71.464424,98
886,0.50366366,-27.879545,-81.880585,74
887,-34.967583,-7.669014,-8.250741,107
888,4.6917763,59.49246,28.964312,-1
889,-50.346035,43.65746,49.725136,105
890,-33.755512,1.5170563,20.818066,148
891,5.593829,8.325179,23.39582,59
892,-54.61473,47.0509,-23.485456,19
893,53.762657,34.56679,50.326912,20
894,21.137337,-1.7957332,0.7735085,103
895,-49.31733,-0.57335067,11.595974,71
896,-78.77881,-25.035667,-27.617517,36
897,20.02064,50.57415,5.6183343,-1
898,-8.920222,88.232315,48.358223,134
899,5.2705135,37.015453,18.40318,97
900,-20.1484,-28.564766,13.710163,51
901,-20.643423,20.09464,-31.533888,65
902,49.620335,-11.546853,-61.538727,135
903,-88.24738,-6.0669904,2.0427032,3
904,74.94999,6.718601,33.063686,39
905,-49.201756,5.188804,-10.894227,125
906,92.29609,-16.735987,-43.610912,-1
907,6.60954,36.47029,56.38108,32
908,-7.3901887,-13.129829,-73.098915,-1
909,-5.7653728,-10.744264,-78.81724,-1
910,62.269794,49.41159,7.4556017,72
911,-55.424065,-65.06052,-24.032625,2
912,-22.575464,9.467228,-47.289303,65
913,-15.241245,71.98256,18.403708,9
914,52.171585,-53.101734,-11.159889,29
915,91.083824,17.100603,-12.958632,45
916,63.078133,-17.695923,55.984974,61
917,23.745323,77.482086,-32.661907,28
918,-77.19398,-58.679882,27.238434,109
919,11.352067,39.246292,57.219833,32
920,-46.353867,-10.140224,-90.08138,124
921,13.89558,67.19358,28.151844,-1
922,-70.31379,-54.437588,28.93124,109
923,44.95691,65.34176,30.377735,75
924,3.7772837,16.898594,-12.145338,116
925,43.402847,9.536508,38.4669,21
926,-26.95083,-16.047869,102.67199,37
927,-41.00274,-12.648926,65.11935,63
928,-88.24738,-6.0669904,2.0427032,3
929,36.57447,25.35526,-55.7288,55
930,-84.98961,13.118082,-16.124651,128
931,12.944253,31.090876,90.88606,54
932,-4.3761687,-3.708586,56.888714,-1
933,-26.95083,-16.047869,102.67199,37
934,50.20142,-58.173573,-20.44841,29
935,-88.24738,-6.0669904,2.0427032,3
936,-88.24738,-6.0669904,2.0427032,3
937,9.205091,32.923637,-100.92641,15
938,32.635822,-67.21011,5.1028385,27
939,2.701125,15.425002,14.996691,12
940,-5.034416,-52.457203,-11.39679,17
941,-0.44552377,58.24794,-70.48977,52
942,-22.478731,45.391003,-8.59401,137
943,22.086937,41.461468,84.20294,54
944,92.88971,-25.542107,4.0783796,120
945,-52.74874,7.495592,58.734486,115
946,-15.66448,-68.83817,8.058592,102
947,-27.773035,72.76127,7.3357987,9
948,2.6329734,-8.183023,-100.79709,122
949,-18.493692,66.41219,34.993782,136
950,-45.370274,0.8248158,-88.93762,124
951,15.686656,101.869446,20.951145,96
952,-30.108166,30.59045,-37.689064,-1
953,-28.703047,-29.385103,21.379648,51
954,55.373558,7.1366105,-14.948625,-1
955,50.49551,65.884964,-21.38309,23
956,-0.6219352,-2.091329,-75.75548,34
957,-4.3255963,-41.4983,41.297073,-1
958,2.973111,-29.563585,31.286486,91
959,87.70769,18.044096,24.681711,39
960,-58.012253,-49.21643,-48.418804,26
961,-13.837853,10.6947,-4.9146953,107
962,-70.31379,-54.437588,28.93124,109
963,-36.972153,-8.993513,68.90898,63
964,24.165518,25.341158,56.962643,126
965,-51.386646,13.850819,-35.666016,6
966,33.998253,-17.052557,38.46049,73
967,-59.225674,-1.7697169,-40.06306,6
968,-59.4588,51.11985,44.3956,105
969,-47.110073,-13.78482,-95.02565,124
970,-47.138092,53.989124,41.7513,105
971,72.022995,-26.05237,-19.951077,10
972,86.46585,28.069437,-22.586306,45
973,-12.971972,7.216378,68.91936,-1
974,9.022361,-7.638195,-43.166817,78
975,-20.161848,38.109177,-9.846554,137
976,-8.504372,-62.569096,-73.13014,83
977,-64.712776,9.288474,53.851448,4
978,-70.31379,-54.437588,28.93124,109
979,-36.59659,-1.9517968,-6.6055245,107
980,-47.58729,-4.6202784,-91.29188,124
981,7.851731,-65.13005,32.51769,27
982,66.033745,26.040926,-52.684357,16
983,22.37796,-7.75513,-45.714397,14
984,67.52455,-24.860907,67.30317,-1
985,-46.640663,-9.395271,9.712526,71
986,33.581966,-17.42281,-83.671906,38
987,-5.8176374,33.281937,41.039894,-1
988,4.658501,63.274117,-34.26111,-1
989,-52.492752,5.8667746,54.05622,115
990,-8.504372,-62.569096,-73.13014,83
991,31.173325,14.817609,-31.467762,95
992,-28.181402,-2.0887861,-0.9604065,107
993,-44.83046,25.049213,-28.540886,121
994,-83.35612,-12.173994,-1.0634809,3
995,-60.52608,66.25494,-7.9558654,-1
996,-5.595886,-68.10268,-76.50085,83
997,11.455956,36.011948,53.037457,32
998,-67.13253,12.647223,48.678333,4
999,-31.668774,36.738407,-3.2463663,137
1000,-36.07167,-30.510607,-43.165867,22
1001,-57.280968,53.94696,-4.6202555,19
1002,-26.846199,78.74439,2.9504447,9
1003,-3.5141206,12.277009,-35.825115,35
1004,-22.146755,-107.20905,9.628082,93
1005,10.302227,-16.173012,-7.2143292,-1
1006,-8.95957,8.470594,70.28346,-1
1007,28.525572,-91.292946,13.756363,46
1008,33.473568,-18.267124,-72.1573,38
1009,73.52275,-8.921433,-33.52387,70
1010,61.384945,-30.424313,59.232643,-1
1011,73.832184,-24.850176,27.583666,-1
1012,-41.310898,48.29788,-8.981878,19
1013,-42.93494,-7.1865726,-79.55753,124
1014,-1.8895972,24.084887,-59.682446,-1
1015,-18.785894,-6.685035,-0.5328876,107
1016,-15.66448,-68.83817,8.058592,102
1017,-69.541855,-3.0344827,42.532207,4
1018,-11.984136,78.82779,10.320935,9
1019,1.8477671,-9.252751,72.76062,106
1020,-36.84414,2.3262897,-95.3999,124
1021,75.37293,-30.62756,38.866337,-1
1022,-34.498695,62.139465,-20.29332,19
1023,-4.392809,-98.68168,-2.9430304,44
1024,-34.54834,-33.213043,-15.16939,101
1025,-14.879887,-61.20151,74.41986,53
1026,-48.12599,-27.443401,8.158659,64
1027,-20.214785,10.092747,87.23245,86
1028,8.500045,3.9697278,98.14521,131
1029,43.16238,37.224934,-0.17487866,13
1030,-50.10828,36.326008,32.437542,105
1031,5.416366,-8.857411,-105.96406,122
1032,-12.946824,64.342636,74.86203,0
1033,18.847357,91.50283,-14.370083,62
1034,85.420876,14.540201,20.375166,39
1035,-25.945793,46.98225,-33.8556,104
1036,-14.257422,-25.905407,104.15034,37
1037,-71.475975,31.777119,3.6740825,7
1038,-77.19398,-58.679882,27.238434,109
1039,62.418423,25.033432,26.444963,-1
1040,-6.138369,-83.42329,39.207947,108
1041,-28.961231,-106.63895,4.5471644,93
1042,-34.341488,-12.018064,-43.25721,22
1043,-55.971478,23.777029,-49.87808,6
1044,16.64781,1.0567461,-23.929333,113
1045,-16.91905,-58.56775,48.356678,53
1046,-14.377715,-59.921833,-75.72927,83
1047,-23.609528,2.374031,1.5988812,107
1048,12.852033,-23.628546,32.685764,91
1049,11.900755,-3.1754448,71.61018,106
1050,-43.430183,45.05038,-14.052858,19
1051,-47.018723,-4.25234,-84.77621,-1
1052,-49.805157,63.691593,-30.683613,19
1053,4.1637845,-15.550755,-24.213144,88
1054,50.325294,64.5602,-42.404274,23
1055,11.112423,101.12989,18.244028,96
1056,85.73922,-16.584843,8.7825165,120
1057,18.7067,-41.241875,-6.456122,27
1058,-32.71934,-9.098263,-48.647213,22
1059,-30.05173,8.712014,86.06919,86
1060,28.525572,-91.292946,13.756363,46
1061,33.35087,11.994165,54.99605,-1
1062,30.99367,-40.307384,62.148712,89
1063,45.46231,-34.83917,58.31396,80
1064,-44.73769,-16.75635,38.211815,132
1065,80.82842,-4.4763494,-39.25084,70
1066,-51.501587,8.9482975,-40.251534,6
1067,-51.501587,8.9482975,-40.251534,6
1068,13.639599,78.89278,47.490616,56
1069,-3.244825,-29.282507,-4.5727515,51
1070,3.6408875,-63.473965,30.076494,27
1071,-0.06482797,-80.82572,38.563766,108
1072,-16.567228,15.020224,-30.378578,65
1073,-14.128792,66.24801,68.96202,0
1074,21.096975,20.245214,-91.735825,15
1075,-47.619186,42.227997,44.98047,105
1076,73.85085,14.910743,-53.052517,16
1077,-59.93404,60.748074,-30.36653,19
1078,-68.1651,-28.411007,-14.588612,36
1079,11.027389,-69.06696,33.89824,27
1080,12.410531,-21.103584,27.134653,91
1081,30.644932,-15.210487,6.5728846,47
1082,8.1007,7.9083123,17.439198,12
1083,-55.796932,-11.3708935,52.254784,-1
1084,50.40051,15.985064,47.163254,21
1085,-9.789764,-8.040681,-66.10885,34
1086,11.095096,30.26595,84.73397,54
1087,-71.81728,10.220084,37.70046,4
1088,79.603714,-14.032398,-3.5512805,-1
1089,-61.772686,20.91412,-33.058605,6
1090,-9.553756,4.2660666,68.9469,-1
1091,-18.132704,-65.2868,-27.626108,66
1092,-13.89221,65.16868,32.94137,136
1093,44.952274,61.524273,-40.421738,23
1094,-85.1095,-1.0799155,-25.727234,57
1095,-70.20653,-20.454168,-23.231739,36
1096,-17.269487,64.85547,-15.759204,31
1097,-88.24738,-6.0669904,2.0427032,3
1098,98.67702,-10.715296,13.007175,120
1099,-41.178688,52.12847,-24.773172,19
1100,8.207315,-9.589282,-101.71131,122
1101,-2.642539,-57.340485,-41.631477,66
1102,46.718864,-12.992785,-73.148445,-1
1103,-88.24738,-6.0669904,2.0427032,3
1104,-23.722025,31.465872,-10.163906,137
1105,-88.24738,-6.0669904,2.0427032,3
1106,34.41641,-18.954098,13.665309,47
1107,75.409546,-23.13698,-22.426989,10
1108,56.415356,-34.056923,77.74146,99
1109,84.08387,-8.556935,1.3177404,-1
1110,-16.76358,76.65107,7.2616844,9
1111,0.75118005,16.485422,-30.125479,35
1112,58.501797,-31.41448,68.81845,99
1113,-13.818189,-63.82784,51.77268,53
1114,49.961952,27.324682,47.827896,20
1115,62.371372,-32.027195,-19.30795,-1
1116,59.057423,-65.46395,27.176592,84
1117,11.011382,25.964954,-100.83294,15
1118,16.149092,-59.553204,2.3440015,27
1119,-8.874297,-25.562952,-5.1930995,51
1120,45.15836,36.666462,-4.7115126,13
1121,18.259483,-39.262157,-11.018335,27
1122,45.463406,3.4229813,-72.738525,76
1123,-88.24738,-6.0669904,2.0427032,3
1124,-66.72263,23.24748,-36.505917,6
1125,10.101876,-38.607037,-8.5308895,27
1126,66.23183,-23.664425,-61.054672,90
1127,48.956985,-34.524082,72.82787,99
1128,-49.506874,-43.450672,-51.321804,26
1129,-8.468348,-2.5548973,44.940975,-1
1130,-37.89176,36.88205,-69.34885,18
1131,86.91165,-34.6948,10.449625,120
1132,-41.178688,52.12847,-24.773172,19
1133,74.73188,24.401793,-6.1535115,45
1134,75.71028,-23.710518,-17.797274,10
1135,-56.92523,45.03243,-13.290607,19
1136,-34.149536,-21.288908,-22.52384,-1
1137,30.555674,-41.439735,-53.735367,58
1138,78.64977,15.660806,20.93797,39
1139,-55.560932,11.697581,-56.956642,6
1140,20.80039,38.164295,20.157108,97
1141,-10.23757,-67.009415,63.781548,53
1142,-23.80456,-3.524674,2.3672905,107
1143,-18.21719,-61.815845,-43.725643,66
1144,17.554483,46.705074,-14.9512825,25
1145,-8.531338,-53.227936,2.8522894,17
1146,-21.636333,80.93291,30.818398,9
1147,-53.431637,11.684737,-48.967667,6
1148,-18.909082,-17.460686,26.37704,51
1149,-0.28539044,48.40179,54.649807,32
1150,-46.19621,7.9174376,-7.6258073,125
1151,-53.431637,11.684737,-48.967667,6
1152,48.792828,61.259125,31.393358,75
1153,22.902216,1.8397844,58.18044,-1
1154,39.424973,17.589972,-36.693203,95
1155,99.732864,-23.051054,5.452856,120
1156,38.71824,-19.619724,20.993855,47
1157,-28.494307,-31.226976,-43.04752,22
1158,49.263298,-23.722624,-17.36806,69
1159,19.864023,49.50764,-44.820908,25
1160,-22.004421,55.64667,16.738022,-1
1161,-67.47578,9.148395,43.018253,4
1162,5.9437065,-54.057236,-64.95862,83
1163,50.728252,27.275164,-56.076447,-1
1164,-3.048869,35.619747,-9.081512,116
1165,-5.232991,9.947731,96.6831,-1
1166,75.650894,19.695583,-9.734668,45
1167,-91.541145,-1.1858519,12.786259,3
1168,49.81679,-55.337326,16.789911,84
1169,-22.014736,-78.899445,37.720703,117
1170,-24.674236,-72.66186,-3.480183,111
1171,-27.576292,14.104633,76.979095,86
1172,9.200408,-13.278329,-104.87948,122
1173,22.451416,33.62788,22.801544,97
1174,-10.77433,86.47161,25.110777,9
1175,-17.581116,65.86755,-20.62317,31
1176,-12.742726,61.0976,70.77162,0
1177,-28.494307,-31.226976,-43.04752,22
1178,61.709156,4.551096,1.2422035,1
1179,-16.501966,-62.06665,67.397514,53
1180,-25.718334,13.052183,-28.566484,65
1181,-16.63237,32.04014,70.17708,142
1182,-12.677635,-59.79826,-44.2446,66
1183,12.29222,20.360472,48.883125,5
1184,10.659183,-26.04258,28.239017,91
1185,-55.064842,21.397396,-36.796272,6
1186,68.37429,23.970484,-44.13238,16
1187,-40.58329,60.199276,-5.4993606,19
1188,-27.25066,-3.9924664,-95.56976,124
1189,-69.81677,15.575856,43.67263,4
1190,33.642612,-13.395829,58.060184,-1
1191,50.341908,-38.215786,6.0692873,-1
1192,57.617176,-6.968784,25.465637,21
1193,74.426834,26.378098,-12.809967,45
1194,-61.192226,21.969494,-39.898438,6
1195,-54.256588,-10.868412,-51.12303,-1
1196,50.290573,30.738241,-53.529972,-1
1197,-54.256588,-10.868412,-51.12303,-1
1198,-28.416948,69.53672,18.615072,9
1199,26.834745,-3.552584,-29.563637,113
1200,28.627327,-65.12979,3.8905444,27
1201,11.684914,75.18073,61.00125,56
1202,-13.512735,-53.460453,-6.5106645,17
1203,-2.3924446,-40.370003,22.050714,-1
